conversation_id,customer_issue_text,final_resolution_text
2319556,"@AmazonHelp Well considering the agent decided to call me ""Gretchin"" in the follow up email then I'm not overly pleased.
No I can not change the delivery address, your agent told me I had to wait until tomorrow and get a refund and order again.",@249039 Really sorry to hear about this. I'm afraid we don't have access to account details here on Twitter. ^KM
2319930,"@AmazonHelp for preorders, do you charge immediately or at the time of shipping?","@174792 We charge when pre-orders begin the shipping process. Sometimes, this may be a couple days before the item is due to arrive. ^LB"
2298775,@AmazonHelp Still don’t have my package that was suppose to be here the 8th. Guess I’ll just start ordering through @Walmart,"@667269 I'm sorry that you haven't received your package. We'd like to review available options with you, Andy. Please reach out to us here: https://t.co/hApLpMlfHN ^AB"
2320470,"@119625, @15654 season - 3, please?",@672511 We'll continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. ^PJ
2321641,dear @115850 how do you explain this? https://t.co/6ATkjlPwSY,@124471 I'm sorry about that. It must be a technical error. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll look into it for you. ^GD
2321614,@AmazonHelp I had a support question I asked about my Amazon Fire which I got a response to but cannot find. Where in Amazon do I see responses to my requests?,@336328 Hey Kris! You should be able to check here: https://t.co/SRzen6WfVC ^BG
2322234,"@135788 @218502 @84388 @128305 @120844 @134046 @109335 @109336 @377108  Amazon Just replying us that we had delivered right product we are not responsible for this and no refunds. How can we get justice? @115850
#Amazon #Daylight_Theft https://t.co/HlMYedG03d","@672643 We've responded to you here: https://t.co/jC9Nwp2wyf, kindly check. ^MO"
2322216,"@AmazonHelp I made an order on 8/11/17 and paid extra to have it delivered 3 days later only to find out it wasn't coming, and customer service gave me a refund which I didn't ask for. I just want my parcel :(",@672911 I can understand that. What was the reason they provided you for the parcel not arriving ? Is the item still available from us ? ^CR
2321004,@AmazonHelp Both times it was amzl us,"@672630 We want to take a closer look into the situation. Please follow the link below and give as much detail as possible. After you've submitted the information, we'll reach out to you (generally within a business day): https://t.co/a44QNtb3hQ ^MJ"
2320278,"@AmazonHelp I already did earlier, thought it'd be through by now?","@215497 I can understand the concern, Liam! What information and options were we able to provide when you contacted us? ^CS"
2321000,@AmazonHelp Monday was the deadline set by you guys ok. And no one has come up with a solution yet. Are you guys properly trained? You morons,@672629 I get you being upset and I'm sorry about the stretch. We request you to please reply to the email sent by our team with your insight and we'll get back to you with an update shortly. ^MP
2342071,Hey @AmazonHelp I'm having a strange problem with my Echo Dot (only when connected to bluetooth speakers). The sound crackles a little and drops words but only when Alexa is speaking. Not when music is playing or the news capsule is being read. Can you help me solve it? Thanks.,@677442 Apologies for the unpleasant experience. Please share your details here: https://t.co/beaaDm0muc and I’ll contact you soon.  ^JS
2342062,. @115821 -- I'm glad drivers deliver to my porch. But can u tell 'em not to put heavy boxes right in front of the storm door. #cantopendoor,@677437 Oh gosh! I'm so sorry to hear about the troubling experience! Could you tell us who delivered this package? You can check the shipper from Your Orders here: https://t.co/Y5jpI9gRhE ^MJ
2318406,"@AmazonHelp What else i ll share , tell me the details... or call me 9090854290 what ever u want to know .......","@134315 Kindly fill in your details here: https://t.co/GIJyeYqKE0 and we'll get this checked for you. Also, please don't provide your account details as we consider them personal info. Our page is visible to public. ^PB"
2342052,@5503 eagerly awaiting feature in India: @115833 to Control @128308 Both these products are available in @115850,@677434 I've forwarded your comments as feedback to our concerned team internally and we'll get it reviewed. Stay tuned on our website for any updates. ^RI
2320259,"@AmazonHelp The insights were ""scanning error"" on Thurs. Then ""Guaranteed delivery"" on Sat. Then nothing. Then telling me to chk neighbors.",@672461 Hey Kevi-Were you provided with a time frame or advised to contact us after you had checked? Are we currently investigating with the carrier? ^BD
2341990,Hi @115833 @AmazonHelp I keep seeing this error in my Alexa app - is it a sign voice recognition is coming to the UK??!! https://t.co/EuCLSd0P4k,@402090 Sorry to hear your are getting this error message. Are you asking Alexa a specific question when this error message pops up? ^ES
2341943,@AmazonHelp It says out for delivery,@318610 Since it is on the truck for delivery it will be delivered today by 8pm. Keep us updated on its arrival! ^ZW
2322219,@AmazonHelp I don't want to fill up another form unless there is an Alexa specific team which will help.,@119628 I understand your concern. Please follow this path &gt; https://t.co/cF65u0rQsr &gt; select Amazon Devices and Kindle Apps &gt; Select your device &gt; Select an issue &gt; enter your number to reach out to our support team. ^MP
2343940,@115850 My ORDER # 405-7789338-1713918 &amp; 405-7345763-5225102 payment done through net banking... ref no 1Vur9TMh5aE4nlkQvUIGACJHCDY7 . still invoice is showing pending for payment...,"@677879 We'd like to check this and assist. Kindly reach out to our support team here: https://t.co/rS49hgaADF so that we can help. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO"
2346260,@AmazonHelp I had taken a whole day off of work to wait in for my delivery only to receive an email to state failed delivery? No one has been here all day I have cctv. I just don’t feel satisfied with the outcome..,"@678406 I'm sorry you haven't received your parcel yet. We can take a look at this for you, Josh. Just click the link here and follow the prompts.  https://t.co/JzP7hlA23B"
2346227,@AmazonHelp Can I deprioritize AMZL as a carrier?,"@500725 We'd be happy to review available options with you, please submit your info using the link provided by ^FR. ^NC"
2346206,@AmazonHelp I ordered a pair of safety shoes on amazon.in(order# 171-9094955-8311560). I didn't receive the product but the tracker on amazon shows that the item has been delivered. I did not even get calls from any delivery guy!!Please help!!,"@678401 My apologies for the incorrect tracking update. We'd like to help you, please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon.
Please don't provide the order details, we consider it personal information. Our page is visible to the public.^PJ"
2321013,"@AmazonHelp I have checked it many times, dont send me the same thing again n again",@458033 I kindly request you to share your insight by sending a reply to the last email sent by our team for further assistance on this issue. ^RI
